2126	6673	8954	7592	3821
9580	3356	6278	3909	7615
1554	4312	2232	7754	6481
1543	4173	8654	6907	8113
4833	1817	6169	8022	3027
2436	2517	6247	4019	1232
1477	5146	6905	9431	2739
9726	9012	5096	6005	2922
2711	6560	6235	3943	4315
2716	4487	7488	1371	1394
5601	5204	2212	1771	3227
4240	3208	4744	9487	6227
4976	9965	1373	1882	9396
3112	1609	8409	7209	6615
1331	8920	3175	6566	2863
6491	8283	6351	3979	8654
6745	8580	3859	7958	9352
6086	2198	2560	9831	1685
7788	4808	1650	8162	5690
1047	1275	6300	8457	7484
2915	8788	6404	5091	5355
8268	1582	3638	4619	4562
2293	1365	3143	5152	8323
2495	1239	9521	4056	1071
1207	1845	4879	1858	9007
9570	1906	9283	5871	9363
6767	7787	8151	3172	2879
3507	1441	3461	6145	5061
7024	7438	5426	9167	2591
3750	1662	2831	3272	4719
2902	3480	5564	6782	4338
4572	6352	5245	3856	2224
4608	9624	9011	2760	2796
1890	5267	3238	4352	1413
7299	1376	7852	2726	9543
9443	5476	1206	2275	7749
4925	4178	1229	9490	9960
4568	4063	6313	8813	6919
7537	3422	6543	6548	5182
8340	7439	9450	1579	1791
9863	7878	2167	7715	9604
1711	7159	5081	1917	8435
2830	5842	2613	3060	5333
2573	6628	8396	7886	5442
5316	5424	7864	1860	1973
3047	9200	8412	2497	9780
9203	2361	7658	1371	9077
7263	2082	6236	2344	2999
4672	4175	7842	6285	6235
3175	7858	2864	1572	5745
7306	5888	1169	5170	6749
2142	7218	5950	9555	8715
5730	8758	1076	3388	9129
9154	9652	1212	5390	1996
3212	9063	5172	1054	5348
1408	3230	3206	3272	3803
7952	9578	8692	8122	4749
5441	9264	1967	1391	8820
9683	6121	7578	9760	8510
6708	8914	8162	6921	4305
9159	9133	3368	4332	9187
7716	4740	2418	9923	7012
5221	7875	6591	3913	5997
1340	8354	5262	2308	8745
4082	1991	4867	1661	1752
3377	7370	9666	1540	4291
3971	9700	3424	6339	9879
2682	7326	1914	1569	9845
6258	3299	6864	4950	3948
3787	1729	4979	8563	3928
9973	8959	8356	1912	6806
9108	8955	4970	2717	6700
6022	4673	9807	3450	6499
8497	5133	3825	9411	5703
3670	5669	8003	9534	9620
1951	3322	1350	5931	1885
4278	5904	9845	2635	6817
6651	1743	5772	1622	3461
2472	6644	7134	2280	9095
3634	9777	4229	6459	9188
8933	9129	4858	6936	8664
4479	7888	1986	4829	3819
2872	8108	8724	2718	9743
5541	8370	1487	1314	8992
3948	2787	5637	1083	4067
4733	3717	3845	7962	9177
3034	6896	8307	6893	3832
6971	1372	1720	7958	5202
4540	9830	3310	3264	2548
3054	7806	9919	3542	8120
8911	6491	9907	4549	6574
3975	8282	9292	6821	6245
8469	8855	3141	6776	5748
5974	3748	6121	6695	1706
1323	1235	1537	3634	3500
3086	5688	1306	3005	8230
8426	1917	4722	8334	5466
1297	2309	3748	9589	8130
8994	8059	6986	2136	4836
2735	7110	7585	7856	3806
8291	8180	4042	8829	1814
6542	1915	6502	6848	3920
4733	5274	4837	8456	3608
9303	8753	4918	3052	8343
3049	2047	6403	9035	3183
1239	1770	9294	7825	8627
3100	6116	6807	6143	4945
7621	2685	5861	4124	8533
8781	7857	3807	3619	6314
6416	2923	5067	1334	4976
3410	3383	6023	8814	2419
8207	9054	3190	7501	6879
1817	9602	2995	7624	5745
6941	5245	7431	2802	8370
5964	1584	6227	8772	4204
2541	5188	6127	6609	5523
1103	9020	7907	6127	7834
9327	4334	6888	2517	1836
3767	3334	1439	5763	9958
6185	2705	5204	3616	4508
3574	8580	5092	8802	7353
8297	1344	2542	4424	6954
7066	4528	5974	4973	9656
3808	4300	3990	9696	5817
4827	3464	8152	5266	8227
8111	1452	9933	3315	4068
4441	5890	2649	8534	4693
9002	6831	5038	1545	1256
1992	7611	4784	6966	2584
4440	9775	5885	7431	9472
1703	2259	2936	8855	6526
1164	6966	6978	1097	9282
1046	4538	5173	2696	3072
8866	1699	8904	3904	2244
9160	4896	8855	3944	1863
1440	7385	1638	6326	4817
1111	7029	6076	3047	5885
2603	3211	2851	8581	3309
2134	8628	6847	6307	1324
8920	5174	2024	7824	8078
3268	6984	2975	2124	9929
3839	2565	7315	4478	7891
2132	4589	4920	7209	6636
9806	8812	8848	2658	7394
2157	3792	6022	8005	9100
6347	6926	4274	7371	4750
2353	9639	1735	4328	1764
1664	7168	3329	7980	1646
1220	9112	5235	5141	6322
1872	4947	5135	9720	6606
2529	1878	9398	7552	8884
8499	3899	5810	2773	1270
9560	4126	9910	1295	7455
1674	1960	4623	4004	8940
5270	4224	8053	9505	8366
4376	1377	3314	8512	1098
8920	1041	1977	8319	7594
9861	6818	1493	5671	8592
1764	5232	2719	1675	5528
9175	2350	6488	3799	5354
5429	8069	8579	3482	7575
6946	6859	7952	9260	5371
8051	8180	5412	9028	6500
3007	8889	3318	3501	4560
1911	4265	8793	3630	4940
4321	2805	6291	9810	5605
1645	5239	3674	9225	7722
1249	6171	4581	8202	5431
8952	6253	3612	4365	5281
9112	6372	4171	2431	8873
7732	3343	3138	6525	5973
7079	9846	7779	3371	9656
3385	4017	4896	6059	3242
2618	6309	8414	6199	4512
3845	5151	9765	6458	8516
5047	5571	4888	8218	7003
3762	5950	9346	5901	2475
5320	2981	2322	3099	5352
1979	5484	8369	5875	1544
1612	7493	6854	9026	3693
1366	2871	7844	1131	8330
6360	5179	3901	1249	3397
9905	4011	8347	9251	8912
9823	4571	1893	2146	6671
6246	3125	2156	4615	8001
2701	5227	5494	8555	4253
8187	8921	6125	6032	9053
4456	2393	4232	7358	2642
6629	7263	5654	4977	6514
4567	4801	1086	5461	5947
6757	1707	8072	7914	5322
6073	9615	9550	1568	8170
3803	8756	7092	8929	4788
6145	3385	6181	9378	9743
7824	6007	7007	3479	9985
3522	7046	4786	3608	2507
9733	9366	3214	7806	7280
7537	3879	6896	7087	4448
5066	9891	3204	2158	8821
6993	7304	2207	3175	6682
1951	9999	2690	7958	3478
2675	1480	9525	6462	4089
2032	6196	3456	4247	4002
9736	1784	6882	6633	7872
1331	1699	7764	3535	2858
6585	9529	9163	7792	2704
5845	8743	2704	7536	6701
5182	9212	7182	4708	5674
1271	5740	1871	3728	8988
4874	3465	9773	1757	9098
7645	2088	9798	5409	4624
2656	1995	4153	1820	8787
5858	6666	7530	7562	4202
4232	2744	3414	1415	6453
8089	1687	2193	8960	4415
1181	3834	6880	9954	4592
5978	7600	5680	5776	3010
9304	7433	4005	3458	8253
2792	8316	4919	9323	5878
8122	3556	7623	1536	3972
4076	8625	4659	5270	7586
8074	5452	1421	4955	5407
5013	9933	3007	9693	5710
5018	8998	3144	8023	2457
1398	9816	9774	5317	9139
5652	3440	2696	3276	3976
5668	6353	2602	9327	1623
9188	7402	6075	9610	2357
1483	4623	2291	3491	4317
7002	7509	3316	9146	5532
4773	9544	5348	4547	4862
4488	9200	7302	6185	2476
1278	1853	7830	2881	1181
8453	2070	7584	4529	1680
8942	5012	5304	1233	7504
8622	7235	5013	1938	6381
9546	5712	5926	4895	9260
9788	8383	8460	7090	4569
9937	7368	5422	7767	9250
5604	6221	1320	3188	9751
2000	2130	4764	6305	2364
2268	4927	8600	6281	5865
4982	5828	1578	9908	9723
9838	9696	8107	8299	6786
2676	8237	4155	7099	6005
3405	2703	2226	3725	4892
1977	4726	6023	5741	1031
7387	7010	4959	5987	3292
9824	9970	8120	1403	9878
7844	1241	9574	5951	8540
6360	7627	6778	9515	4726
2783	2921	6430	4010	5647
1322	4988	9373	6345	9730
9405	3733	6740	4364	8721
9032	4189	8691	7153	4592
8569	4997	4834	8143	9948
3375	4504	7576	9153	4020
2303	1936	5941	7733	4947
1588	8056	8935	9962	4402
8665	9367	7135	5406	3732
5856	4438	6922	4548	1592
1514	3117	5589	5348	1261
5538	7724	4765	3115	6877
7786	4418	7814	3727	2152
2761	4316	9208	1697	4278
3610	9362	3646	9746	4769
6379	5603	8208	3301	3511
1083	5183	9715	4160	2396
3003	3403	7409	5066	5289
7751	5184	3150	5116	2701
1325	3348	7374	8623	1978
1212	4551	6890	9916	7650
1894	7913	7951	2061	1399
1465	2145	5583	1181	5305
6979	3185	7709	4389	7251
2998	2141	2436	5149	6257
4137	5474	8606	1512	4098
9584	1724	7649	6474	1641
5300	7368	8554	3251	8430
8954	3717	9575	4537	3898
4881	1517	6084	2590	4907
3335	4589	6048	4772	8739
2306	7909	4214	9912	8422
7312	9497	9147	4962	5971
9788	9262	3340	8343	2513
1770	7297	5230	1346	1835
8129	5227	2353	4213	6818
6260	6549	1408	2309	1321
9147	3615	8231	3361	3528
6653	9674	3025	5800	4636
7997	5589	3898	1337	3932
5412	2108	1230	9643	2454
2065	7772	6682	3418	1985
3501	8679	7535	3909	9988
7856	3057	3604	6087	5419
6132	2740	5093	8157	7541
8729	6154	3130	2628	6492
6063	7041	7600	6293	6684
9055	7358	4456	5737	9777
5442	8238	8457	2977	2148
8446	9834	4205	2050	5921
8624	7183	7662	3717	5340
5203	2447	1495	7334	4076
6987	3397	1117	4588	8691
6801	3643	6049	1258	8381
5827	5701	6620	4285	7679
7768	2731	7513	1973	3782
3435	9597	9965	1097	3315
5306	5301	4763	5801	2636
7839	2789	5033	7956	6378
3724	4758	9021	8774	5017
7403	4602	9718	4023	7887
7397	1791	9619	4911	2765
3401	7346	2363	3367	7443
4678	7673	2745	8441	3474
4381	6281	5264	8415	4237
1642	2140	7996	9664	9915
3013	7067	4517	2732	1091
2405	9130	1883	2025	4041
3648	4427	1388	5011	6794
7832	8690	4467	9577	7132
6942	3959	3413	2206	2374
6651	2849	3514	4648	2514
3430	6661	8582	6948	8393
8673	8354	7523	9557	9379
1565	3205	3806	1953	7217
9601	8785	5908	4068	8363
3041	1011	2322	5455	2218
3696	2106	4067	6211	5755
5582	8641	2416	4164	5589
9810	2838	3943	7334	2395
3323	7899	4600	6130	8853
1818	5731	7639	6726	8800
6002	8768	8812	7324	4223
1030	1021	5329	4098	6233
1085	8680	4875	2501	2844
9464	2312	4682	3408	8646
6077	5732	6546	9678	1863
5400	1497	6594	3039	7224
5395	8041	5992	4207	5366
9215	4237	5388	4545	7336
1621	4630	6016	5496	6132
7860	4961	7444	2543	7370
6090	7621	3102	2637	7300
3965	7037	7797	9560	9076
5022	4956	7118	1014	8164
2485	9229	2402	6873	3775
8738	7495	7406	4754	2991
3538	2615	6952	9982	4159
4323	6073	1780	6426	7710
8081	9392	4748	5879	8953
3824	9901	3909	9943	9915
2073	2428	9145	3475	8302
2921	2214	5797	9327	5968
7788	2865	7583	4741	2847
1743	8065	7921	2523	4491
5631	9605	3883	9380	5484
2836	3204	5385	5746	3148
5300	6819	4577	4446	9295
2879	6367	1509	7676	5694
6478	5465	7559	4062	9207
9407	4805	7272	7328	6329
1763	2960	5934	4646	2340
1418	6483	4545	5803	2229
6694	1104	8049	1271	4550
7345	3151	9918	7854	9827
5612	4333	5293	3172	7395
4500	2580	2200	1773	8909
7529	2536	1870	3463	6183
3211	3881	2667	6757	8685
3896	3451	8789	1945	3723
3340	8290	5874	3259	6145
5701	7872	9478	9995	1044
6873	4496	2625	8074	5269
1534	5603	6805	2405	8067
2989	4616	1949	4656	1373
9634	7553	3825	8424	8499
6548	1765	6790	2422	4024
2935	7124	1896	2414	7119
1941	8288	1615	3566	6362
5884	4101	1966	2690	5506
9034	4680	9123	9983	8337
9496	9618	5890	3322	8043
4389	8870	8808	1179	1292
2833	3115	7417	3730	4530
4536	4671	2818	5152	7238
8181	1037	1340	9148	2727
5847	8182	6408	4970	8166
4745	4467	7784	9635	6789
5828	4025	5660	4637	4205
5952	6470	6320	3369	9200
9851	6906	3872	2669	2058
1111	9851	2095	1451	8999
3823	6299	7182	9232	1269
5348	3977	4737	3133	3613
1527	7961	6639	6187	2598
9844	2140	8069	6165	4509
7270	6016	1416	1142	7685
2475	1253	7537	3571	1705
6537	6395	7004	3719	5627
7274	8068	8605	2011	1202
2218	2539	8164	7857	7726
9763	7702	8866	7832	3867
3376	5103	8883	3793	5245
6569	5268	5499	4106	7839
6204	9644	4234	3208	3364
8861	9482	1432	7467	1494
1635	8685	3034	8800	6543
9760	8563	4245	8627	6396
7113	2004	1499	5996	4797
5744	2566	9066	1243	5673
6905	6448	5317	1140	8656
7681	9002	8139	8114	6469
8634	8750	5155	1668	7550
1698	1429	6113	4944	9057
2510	2057	1062	3009	7053
4860	7754	8620	3926	7998
4293	9832	4446	8610	9972
3103	6292	8974	1243	4406
5444	8877	3156	9599	9546
9706	1297	9976	5820	5242
9034	7330	6299	9096	9340
3353	3956	7095	1973	6883
5093	5266	6715	8540	3877
6688	1644	9169	5663	1887
3576	1107	9765	5732	9706
9312	5439	1004	9288	1260
5246	8323	7590	1546	7419
6931	3900	1376	4026	4873
7260	8120	9140	3976	6661
3018	9664	7306	2187	5327
8193	4763	5434	7959	9496
5141	7271	4936	5145	6560
5196	9392	4884	2787	9938
2304	8718	3839	2681	2745
7713	8941	9866	6853	2917
6527	8872	2582	3834	1060
6909	2028	4823	2344	8987
4320	6485	6259	8256	1631
2820	3452	1023	6704	5239
9962	8008	3958	3801	9689
5703	1514	8631	5569	7368
1548	2097	6241	3131	4932
6301	9041	5960	1125	1385
4947	4445	6871	1207	2702
7503	3027	5154	7527	8732
9394	7489	6740	3352	1291
6430	8056	1806	5061	3626
8175	5610	4724	4416	7741
8656	9718	6782	4616	9843
7168	8564	4289	4039	8771
5991	1543	1799	1146	8070
9531	9540	5559	6272	2893
5851	2702	9949	6658	6764
3576	4834	2375	7300	8251
9116	5957	7969	5899	9573
7812	3068	8138	2101	6108
6910	7093	6651	7709	7239
4721	7240	6780	9281	3513
8673	5133	5215	8623	1791
1980	2199	5625	3355	8500
3876	2472	4457	1845	7372
4031	8658	9440	2170	9760
5549	8080	6853	2200	5789
4092	5921	3030	9872	5203
5543	8545	9336	9759	7169
1127	1739	8369	5753	6846
4751	4753	6611	3180	2841
3991	8421	3877	9473	6152
2981	3363	8655	1321	8208
4965	2290	6023	2104	9020
4619	3034	5787	2699	5704
8671	6680	4956	5773	1410
3746	9524	5163	9358	2705
7005	3350	1126	9882	2823
6278	2864	5186	4934	3185
3395	8900	4475	8418	1004
3496	3037	3038	8283	4736
7742	6954	1417	2699	2727
1827	5446	2252	5990	4804
3957	2995	7154	4083	2878
8978	9362	4742	4165	4297
6927	6560	3197	1402	4978
3201	3898	7016	5240	2182
1753	2982	8136	2170	4682
9864	2997	9128	2117	7988
3932	5074	9983	1087	8158
2862	9065	7521	6604	3230
1818	3532	8791	4015	3934
3770	6217	6833	9786	1457
8016	1540	3440	6152	2710
7122	6017	4708	6250	7134
2696	9183	2209	2680	9270
9367	4543	8336	6889	1147
1566	7708	3679	9358	1724
6614	3128	6941	3448	2914
7399	1464	3454	9840	6617
5165	6963	2635	8874	3214
8769	1571	2397	9979	3251
1668	9347	6795	9005	6236
6942	9572	3944	9622	8930
4669	6237	2058	1610	8686
3972	8010	9151	6427	7851
5768	1593	4814	7403	9467
7028	6173	1038	8426	6152
3290	9095	5500	9085	8100
1736	6028	7672	4681	5650
6603	8350	1888	7661	8961
9574	1634	6972	8725	7061
4823	4494	7655	8638	1898
7122	5667	7072	7160	4093
3225	9451	3189	7725	8536
1290	8462	4564	7963	3144
9215	4566	1495	1104	2227
9456	9679	2861	6429	8404
8923	1252	2899	6578	8891
3798	3701	4558	9870	9862
7652	3095	9313	9841	9821
7849	1131	8283	2414	8095
1427	1630	2661	1922	1734
3888	1379	1413	5750	6808
8818	4673	7061	1718	1252
5953	4516	3953	9511	4386
3815	7163	6482	3128	7004
6303	9978	7136	4586	2393
5231	5014	3023	6892	5937
3758	9781	6316	4171	5531
3125	2990	9205	9187	3708
9458	5140	7224	3411	4651
1611	6227	1815	7093	8355
7819	3396	8334	4956	6983
9728	9188	1997	2752	6081
6934	5510	5862	3251	8682
1394	5376	1673	9600	4564
4381	9058	8704	1606	2469
3356	2217	7696	4171	8311
6052	1991	1707	4387	5947
7691	4116	5136	8688	5868
1217	5623	1379	6079	7874
9062	6474	3251	9735	6074
6815	4117	5132	5520	4723
6602	7876	5941	4299	2048
4252	9352	3039	4960	3739
7987	2651	6855	3123	1339
2724	3341	5963	3103	8420
3837	2165	4894	6088	1901
9969	2903	5018	5102	7424
8742	1704	5301	4683	5004
6349	7936	4356	8389	2896
7096	6377	4547	3952	8501
4887	5676	1842	9850	7780
9263	3687	8946	4158	8776
9847	4127	1680	4865	8229
8104	3607	8934	3405	7291
3938	8755	5227	7295	7145
7123	4391	3522	1671	7343
2024	5559	3020	2867	5409
9801	2130	8097	8747	5288
6873	8595	8415	7554	3461
6645	5658	6069	5579	8064
3360	8518	6820	7587	5813
3965	4711	9204	6488	5382
6548	7512	9941	8569	9379
5351	8370	1509	3449	7118
5798	9323	5713	4214	6877
8174	9859	2536	4243	5439
9600	6604	3958	6421	4192
8771	9386	7903	7976	5874
3286	4525	3387	3228	3094
2766	7580	1465	3276	1029
7584	8074	9352	3298	2289
6229	1472	2148	7766	4716
6588	7367	1321	9546	3788
4513	8318	3174	2416	6294
8049	4703	9819	1436	6932
2914	3202	4512	3380	5479
4541	9964	3554	3893	3263
4843	9123	3735	5992	6889
7452	2580	4256	7773	2127
7045	2287	9445	9219	3703
5739	7268	7407	5559	7704
4339	7474	9907	7851	9855
5386	2393	9820	7941	5287
3083	2784	4411	5819	7776
1300	3272	9356	4557	1045
1483	1603	2333	9928	9822
5036	5668	7091	2444	1228
4796	5783	7703	4704	3635
7558	9090	5028	7378	7031
9316	9462	8816	3727	5281
6592	4028	7553	5948	7586
7599	6432	8189	8932	6361
8011	3969	2030	5103	5413
2258	8899	1197	8961	3603
3832	6520	2694	7861	3899
8726	7177	3361	7542	9904
7642	4135	3932	5196	9084
1518	2795	5516	8707	1728
1878	6719	4697	2908	1823
9111	4167	9723	9308	3129
3327	3141	8649	5021	1003
2548	3748	7180	4910	1291
7085	2553	4426	1018	6749
3511	1537	8545	8028	9245
9273	8906	5965	3970	1815
6788	3081	4982	6511	2390
7112	8838	4531	5762	3860
4534	7310	6609	1715	2221
6901	7801	3774	1328	7819
9523	3839	8356	8068	1867
7601	7341	9774	3567	1312
1589	9355	3393	5572	5867
4783	2685	4705	8315	7447
7566	2849	4758	4176	3565
5979	1077	1366	8753	1406
8185	8277	4245	6542	6345
5113	4144	3687	4887	6711
3999	5477	6066	6393	1050
1933	1177	2735	5639	8492
9182	3206	1342	3941	6383
3907	8920	6460	4273	7673
6866	2458	5951	1112	8001
2296	5225	2145	4984	9113
7856	7984	4590	3923	4377
4641	4857	4554	6376	9496
3047	5559	2703	3389	8500
8086	6296	7421	4547	9569
5095	1413	2028	1046	1526
9029	2343	5751	1175	6327
4864	8031	4311	8455	1954
7689	3096	5811	2244	8473
5308	4291	4033	7012	6680
2534	5098	2977	8955	8645
2547	4050	9059	3575	4096
9585	2605	5439	5337	2780
1767	9202	9811	5079	7657
1766	2769	9754	6578	4013
8227	1886	7305	2261	7898
3985	3795	2997	5963	2750
1643	7510	5801	9702	1085
8898	9288	2691	4338	4625
4471	5105	3828	4283	9185
1485	5050	1954	1240	1628
4967	8467	2515	2272	9729
9414	5258	3524	2411	1222
5275	3054	7732	1076	2757
7818	8974	2045	9509	3312
5671	3981	7418	8499	7264
6603	8985	2315	7557	9225
2943	2525	7693	4459	3798
7422	3873	8057	9947	5285
8279	5222	7340	6011	5299
9097	3829	4273	1143	3339
6586	5815	6320	4004	4315
3585	9607	3301	4900	7165
2527	6844	8690	9220	1303
2489	6643	4176	9546	6591
8461	7825	1813	5801	3836
6113	4899	6666	9386	5043
9006	5973	9858	5326	8977
4174	7912	8585	6475	2812
5751	8002	8656	4442	7223
8959	5931	3866	3136	5477
9458	1597	3303	1272	6399
6140	6385	1299	2806	5772
5342	1813	1745	5200	6139
9723	8374	4051	8308	6846
5772	3919	6911	7001	2124
1809	9947	7782	3851	2678
6098	8927	9057	8487	1597
5017	6948	7915	3638	6927
5306	5896	6031	9678	1951
4219	9527	5093	4511	2994
9832	9283	5913	6743	6285
7038	7553	6232	4820	1404
7911	9918	9332	6969	8405
9929	1986	5354	7844	4624
2281	3151	9521	7313	2830
1473	1533	2357	5567	5044
4352	5399	4328	9265	2142
9613	6304	8695	5846	1124
9099	3758	1043	8431	9727
8449	8361	1714	3803	6206
5339	5085	8358	4861	2399
1188	5334	2932	2546	9901
6977	5898	5300	1305	5164
6443	9919	1468	5138	5766
1593	4238	8524	1636	2670
8252	9085	1031	8966	2889
6237	4305	6974	4595	8166
8373	4784	3501	1305	6330
3402	7283	2228	7703	7588
6393	4146	7508	6861	8285
3274	7455	2523	1799	8091
4193	9051	7177	4225	8017
9066	9462	2323	6041	4058
9489	4414	7842	2991	4720
4173	5394	2003	5402	3097
8592	1795	6244	6101	7657
4529	8375	5112	6053	9174
3203	9246	8225	9381	3472
6243	8447	2934	7566	4489
5993	7056	7903	3836	9048
2624	7009	4442	3628	2411
6540	2221	3206	2784	7322
9863	6314	5698	4975	2368
4873	7179	1615	3099	6561
4087	8342	5008	6022	5909
8497	2015	2965	6401	4851
2014	8026	1861	5456	1654
3272	1996	2875	5479	3781
9198	5342	9096	4896	9318
1464	8769	6498	2080	1868
3059	5167	9211	7068	1189
5120	5566	2205	7086	1968
6057	8100	8994	6918	3556
9648	9191	4553	2524	4670
7335	1723	9013	6431	5619
8332	6896	4388	4830	7976
5257	6890	3144	4468	3958
3333	8588	8525	4539	5674
9493	9596	3775	8487	6515
6332	8136	5706	9885	9661
9376	7220	1384	8390	3652
6003	6722	9548	9392	1553
7525	4650	7444	9669	8118
1403	3003	6707	8928	6542
2382	8421	6139	5157	6909
2654	1489	5045	7360	1374
4707	6737	7595	5091	5128
1247	1095	1850	9795	9487
2404	7320	4137	8848	6990
2256	9252	8993	7963	8180
5535	9345	6602	1674	4502
3511	3328	4992	7557	9689
5366	2264	6427	2962	6356
1555	3209	6451	2406	3005
5939	3810	9326	9077	2659
6316	1333	1911	5309	8296
9092	9845	7642	5694	1519
2145	8206	3848	6137	5763
3537	1503	7028	8965	3466
3384	9520	5675	8836	1926
7680	4775	4737	7007	3852
6397	3323	4186	7309	7632
2483	6401	7478	9125	2096
7997	1270	9302	1846	6407
5066	4384	6911	2095	3349
9377	4479	2869	5053	3315
3796	2734	7091	7533	8741
9943	3930	2064	4129	1239
8697	5612	6641	6175	4738
7737	4173	5008	7040	5019
1416	2106	8404	7327	3202
1753	6705	6681	3623	1759
8997	6419	3493	6088	3952
2234	6032	6883	3299	9162
7123	1997	4775	3765	7172
8513	1502	1346	3522	7543
5366	3938	8650	3770	1266
1852	4524	6972	7534	7147
7731	6531	3566	1224	2620
6519	2459	7652	3403	4758
6814	9526	5755	1590	3291
2928	9103	3794	3275	2625
1337	7641	5564	8988	1412
5831	9840	4936	2803	7374
2083	9534	3906	4650	9759
5526	1169	2218	3179	3572
5977	8994	3099	1732	9584
5391	3661	8687	8185	5936
1313	8523	3578	5877	7511
3991	1708	7352	7927	3512
4726	9011	3046	7633	3662
2806	3159	3832	4024	5338
6404	9001	4332	8504	9734
3916	3895	3396	2604	2081
8333	2917	9605	1912	7795
7117	4903	8503	4469	2831
2015	8196	1843	4062	5829
4505	5868	7988	7337	8893
3327	3742	7895	6659	2246
7630	9576	5142	1026	2180
6224	8359	4098	5829	9271
1893	2946	4175	9397	6415
6006	1413	4611	6849	4476
9441	1354	9345	7429	7691
8238	9757	1434	6134	6417
2680	3764	5993	6823	3790
7174	3047	2150	1273	7876
1422	2166	9823	4597	1564
6238	9604	1977	9850	6453
5454	9291	6808	4799	6721
4500	3038	6478	4934	8172
2895	6615	1936	7889	3438
4727	5064	5485	5878	5337
3362	6300	6503	3185	9898
7068	8424	9502	8046	8275
5956	3500	7567	2764	7300
4288	6264	9338	9767	1199
7510	2663	6815	8447	9553
9253	3174	4617	4739	8053
8954	7102	4353	5458	9287
4251	2526	7712	3754	9573
5987	8710	3073	3554	1474
9373	6843	6739	8712	6610
6939	6223	8274	3754	4670
7827	3007	6845	2444	6747
4898	1399	3850	8252	5857
3137	2503	7384	9850	5257
6957	5837	3967	9031	8392
4442	8405	5235	1182	7118
1846	7121	3341	9120	9875
7011	6948	2883	3857	8393
8631	7756	8792	2481	6008
4650	4618	7512	2035	4469
2770	7993	9306	5738	7024
7698	9180	5430	2934	9363
2548	3780	6484	4889	2901
6359	1901	8850	8243	4759
7243	6874	2515	6036	8355
7524	9686	2974	5036	1722
6443	6807	8715	5750	2545
5739	3448	1726	1170	5383
1089	2718	8163	6573	6608
1065	2933	7509	8915	1176
2269	6158	7050	3784	2194
5405	1308	1881	7380	5345
2603	3823	2152	1318	8573
3698	6058	2022	4424	6228
6405	4513	7946	4569	1087
4555	4634	3020	2064	3549
3197	3334	8708	9247	6118
9902	4653	6427	1784	2033
1773	3388	4857	2925	3706
3430	5623	8765	4453	9048
4993	9859	3562	2940	4428
3649	6495	8062	5670	7560
1612	7867	9894	9320	7114
6013	9223	1768	2441	1008
2801	3214	3396	6659	5140
6102	9089	9764	4868	3543
8812	8861	3402	2374	1802
6830	5023	7297	4893	9693
4858	5506	7560	4753	4826
4675	9766	4050	5443	2208
4058	7245	4422	6454	3904
8562	2557	2994	8327	6425
5538	7139	5287	7940	8513
6089	4771	3537	3387	8665
3231	7245	4171	9792	1999
7998	4468	1766	2048	8911
2974	5107	6157	6397	1562
9062	4960	3119	2057	3287
8545	6595	9426	3832	4536
7940	8921	8308	1478	2309
6973	3709	8555	1145	3502
9554	8144	6970	1320	9192
5882	3295	4300	2039	8692
4862	1102	3652	6981	2160
5940	5527	7755	5367	8359
2292	3307	7281	9600	3786
8590	6574	6495	7145	6719
8997	6700	4863	5967	7020
4056	1849	9316	7356	2889
8008	2219	2992	1661	8201
4152	6602	3728	1908	3521
2917	1710	7258	9501	2259
9431	9345	4194	6565	5276
1868	1593	2786	2376	5845
7213	3946	2154	9810	7359
7724	1245	8976	8647	6839
7015	2839	5319	8811	2186
6834	1729	2896	4093	1230
4155	3525	9576	7350	9090
4853	8218	9684	6639	9595
5529	3853	3541	6683	3663
9901	4407	3909	8877	3055
9749	5892	4895	5069	4704
6081	1903	5433	7978	4997
5664	2134	7522	5240	8484
6613	9093	6703	6297	5732
6298	1826	8585	8839	7510
2249	8741	1917	5159	7618
3973	4908	3511	7868	8977
7215	3950	9881	2649	1928
4878	7313	3062	2401	2553
1547	8015	1646	7251	4313
6379	3549	5140	4965	2389
2650	6215	1130	3568	1374
7749	6541	5283	1260	4410
4260	7476	7361	4142	9125
8289	8020	6438	1352	9422
7991	1900	7437	8638	8151
1750	5018	1700	5891	8984
3090	7541	5199	3220	1109
5574	9970	6650	9857	1230
1061	4118	7706	7422	7260
6831	5712	5281	3270	6064
4703	1262	6964	2141	8900
5116	2892	3919	5816	7783
2903	7907	5324	7103	1128
5433	2677	1098	2084	2535
1328	2145	5654	8035	8568
2914	4867	4280	7195	7137
9345	1899	7399	6310	3040
6300	1426	4933	9219	6243
2716	2123	4150	7040	8226
4278	2474	9904	4376	3559
2440	4705	4705	7094	2741
3273	9008	6609	6553	6204
3747	5898	7103	1147	2208
9144	6447	2635	4077	5667
7878	5793	6791	2028	2834
5017	5307	4309	4922	8684
6868	6362	3390	1573	3456
5131	3846	2465	1741	9400
7669	4488	5299	4773	4635
6507	3917	1083	8143	6995
5751	6021	2789	2542	7050
4624	6560	2357	7933	1483
1041	4802	6845	3432	5376
9301	7564	8223	1766	8305
7623	8436	2794	2922	3209
6429	8430	6127	6513	6573
3123	2265	2595	4912	3807
8645	8537	9368	1003	6471
9851	1045	1273	6696	3477
5650	5998	1041	3873	6765
8347	1497	5202	1141	3420
7412	6570	1851	3540	3084
7425	5663	4349	9020	9576
7157	7666	8113	6525	7669
